,SMILES,Absorption solvent,Emission solvent,Absorption (nm),Emission (nm),DOI
15707,CC1=[O][Rh++]234([O-]C(C)=[O][Rh++]2([O-]1)([O-]C(C)=[O]3)([O]=C(C)[O-]4)[N]1=C(C=CC=C1)C1=CC=CC(=N1)C1=CC=CC=N1)[N]1=C(C=CC=C1)C1=CC=CC(=N1)C1=CC=CC=N1,CC(C)=O,,603.0,,https://doi.org/10.1021/ic030093w
15708,CC1=[O][Rh++]234([O-]C(C)=[O][Rh++]2([O-]1)([O-]C(C)=[O]3)([O]=C(C)[O-]4)[N]1=C(C=CC=C1)C1=CC=CC(=N1)C1=CC=CC=N1)[N]1=C(C=CC=C1)C1=CC=CC(=N1)C1=CC=CC=N1,ClC(Cl)Cl,,603.0,,https://doi.org/10.1021/ic950529a
15709,CC(C)(C)C1=CC=C(C=C1)C1=CC2=[N]3C(=C1)C1=CC=CC=[N]1[Rh+]3([Br-])[N]1=C2C=CC=C1,CC(C)=O,,603.0,,https://doi.org/10.1016/j.ica.2004.08.019
15710,CC(C)(C)C1=CC=C(C=C1)C1=CC2=[N]3C(=C1)C1=CC=CC=[N]1[Rh+]3([Br-])[N]1=C2C=CC=C1,CCO,,603.0,,https://doi.org/10.3233/hsm-2004-23411
15711,[Cl-][Rh+3]12([Cl-])([Cl-])[N]3=C(NC4=C3C=CC=C4)C3=CC=CC(C4=[N]1C1=C(N4)C=CC=C1)=[N]23,CN(C)C=O,,603.0,,https://doi.org/10.1016/s0277-5387(96)00368-3
15712,CCC1=C(CC)C2=CC3=[N]4C(=CC5=C(CC)C(CC)=C6C=C7C(CC)=C(CC)C8=[N]7[Rh+]4([N-]2C1=C8)([N-]56)[In+3]124[N-]5C6=CC7=[N]1C(=CC1=C(CC)C(CC)=C(C=C8C(CC)=C(CC)C(C=C5C(CC)=C6CC)=[N]28)[N-]41)C(CC)=C7CC)C(CC)=C3CC,Cc1ccccc1,,357.0,,https://doi.org/10.1016/0277-5387(95)00256-r
15713,CCC1=C(CC)C2=CC3=[N]4C(=CC5=C(CC)C(CC)=C6C=C7C(CC)=C(CC)C8=[N]7[Rh+]4([N-]2C1=C8)([N-]56)[In+3]124[N-]5C6=CC7=[N]1C(=CC1=C(CC)C(CC)=C(C=C8C(CC)=C(CC)C(C=C5C(CC)=C6CC)=[N]28)[N-]41)C(CC)=C7CC)C(CC)=C3CC,c1ccccc1,,357.0,,https://doi.org/10.63172/779863edqdsm
15714,[H][B-]1([H])N2C=CC=[N]2[Rh+](C#[O])([N]2=CC=CN12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,357.0,,https://doi.org/10.1002/ejic.200300517
15715,[H][B-]1([H])N2C=CC=[N]2[Rh+](C#[O])([N]2=CC=CN12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Cc1ccccc1,,357.0,,https://doi.org/10.1002/ejic.200300517
15716,[H][B-]1([H])N2C=CC=[N]2[Rh+](C#[O])([N]2=CC=CN12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,357.0,,https://doi.org/10.1021/ic951199x
15717,[Fe++]123456789[CH]%10=[CH]1[C@@H-]2[CH]3=[C]4%10C1=CC=C[N](=C1)[Rh+]123([CH]4=[CH]1CC[CH]2=[CH]3CC4)[Cl-].[CH]51=[CH]6[C@H-]7[CH]8=[CH]91,ClCCl,,357.0,,https://doi.org/10.1016/j.jorganchem.2006.05.048
15718,[Cl-][Rh+]123([CH]4=[CH]1CC[CH]2=[CH]3CC4)[N]1=CC(=CC=C1)C1=CC=C(C=C1)[C]12=[CH]3[Fe++]11456789[C@H-]%10[CH]1=[CH]4[CH]5=[CH]6%10.[C@@H-]37[CH]8=[CH]29,ClCCl,,357.0,,https://doi.org/10.1016/j.jorganchem.2006.05.048
15719,[Fe++]123456789[C@H-]%10[CH]1=[CH]2[CH]3=[CH]4%10.C1=CC(=CC=C1[C]51=[CH]6[C@@H-]7[CH]8=[CH]91)C1=CC=[N](C=C1)[Rh+]123([CH]4=[CH]1CC[CH]2=[CH]3CC4)[Cl-],ClCCl,,357.0,,https://doi.org/10.1016/j.jorganchem.2006.05.048
15720,C1=CC(=CC=C1[C]12=[CH]3[C@H-]4[Fe++]13135678[C@H-]9[CH]1=[CH]3[CH]5=[CH]69)N=CC1=CC=[N](C=C1)[Rh+]135([CH]6=[CH]1CC[CH]3=[CH]5CC6)[Cl-].[CH]47=[CH]28,ClCCl,,357.0,,https://doi.org/10.1016/j.jorganchem.2006.05.048
15721,[Rh]12345(OC6=CC=C7O[Rh]89%10%11([C@@]%12(C)[C]8(C)=[C]9(C)[C]%10(C)=[C]%11%12C)(Cl)[O]=C8C9=C(C(C6=C78)=[O]1)C=CC=C9)([C@@]1(C)[C]2(C)=[C]3(C)[C]4(C)=[C]51C)Cl,ClC(Cl)Cl,,536.0,,https://doi.org/10.1002/zaac.19976231218
15722,C1=C(C=CC(=C1)N1C=[N](C=C1)[Rh+3]1234([C]5(C)=[C]1(C)[C]2(=[C]3(C)[C@@-]45C)C)([Cl-])[Cl-])C#N,ClCCl,,536.0,,https://doi.org/10.1016/j.jorganchem.2004.10.018
15723,[NH3][Rh](Br)(C#[O])C#[O],ClCCl,,536.0,,https://doi.org/10.1016/s0020-1693(00)89400-1
15724,C[C]12=[C]3([Rh+3]1145([N]6=NC7=[N]([Rh+3]89%10%11([C]%12(=[C]8([C@-]9([C]%10(=[C]%11%12C)C)C)C)C)([N]8=C7C=CC=C8)[Cl-])N=C6C6=[N]1C=CC=C6)([C](C)([C@-]34C)=[C]25C)[Cl-])C,CC#N,,536.0,,https://doi.org/10.1016/s0022-328x(98)01027-4
15725,C[C]12=[C]3([Rh+3]1145([N]6=NC7=[N]([Rh+3]89%10%11([C]%12(=[C]8([C@-]9([C]%10(=[C]%11%12C)C)C)C)C)([N]8=C7C=CC=C8)[Cl-])N=C6C6=[N]1C=CC=C6)([C](C)([C@-]34C)=[C]25C)[Cl-])C,CC#N,,536.0,,https://doi.org/10.1002/anie.199724931
15726,CC1=[O][Rh+3]234([O]=C(C)[C-]1SCl)[O]=C(C)[C-](SCl)C(C)=[O]2.CC(=[O]3)[C-](SCl)C(C)=[O]4,ClC(Cl)Cl,,536.0,,https://doi.org/10.1016/b978-012311633-8/50014-6
15727,[C]12(=[C]3(C4=CC=CC5=C4N=CC=C5)[C]4(C)=[C]5([C@-]1(C)[Rh+]2345123[CH2]=[CH2]1)C)C.[CH2]2=[CH2]3,Cc1ccccc1,,391.0,,https://doi.org/10.1021/om050438d
15728,[C]12(=[C]3(C4=CC=CC5=C4N=CC=C5)[C]4(C)=[C]5([C@-]1(C)[Rh+]2345123[CH2]=[CH2]1)C)C.[CH2]2=[CH2]3,C1CCCCC1,,394.0,,https://doi.org/10.1021/om050438d
15729,C[P](C)(C)[Rh+]1234[C@H-]5[CH]1=[CH]2[CH]3=[CH]45,,,394.0,,https://doi.org/10.1088/0953-8984/6/19/006
15730,C[N]1(C)CC[NH2][Rh+3]11([Br-])([Br-])[NH2]CC[N]1(C)C,[H]O[H],,465.0,,https://doi.org/10.1039/ic97976fp001
15731,N#CC1=C([S-][Rh+]2([S-]1)[S-]C(C#N)=C([S-]2)C#N)C#N,C1CCCO1,,465.0,,https://doi.org/10.1016/s0020-1693(00)88441-8
15732,N#CC1=C([S-][Rh+]2([S-]1)[S-]C(C#N)=C([S-]2)C#N)C#N,C1CCCO1,,465.0,,https://doi.org/10.1016/0039-128x(79)90099-0
15733,CC[N](CC)(CC)[Rh++]1234[O-]C(=[O][Rh++]1([O-]C(=[O]2)C(C)(C)C)([O-]C(=[O]3)C(C)(C)C)([O]=C([O-]4)C(C)(C)C)[N](CC)(CC)CC)C(C)(C)C,,,420.0,,https://doi.org/10.1246/bcsj.72.2681
15734,CC[P](CC)(CC)[Rh+]([S-]C1=CC=C(C=C1)C(O)=O)([P](CC)(CC)CC)[P](CC)(CC)CC,C1CCCO1,,420.0,,https://doi.org/10.1002/ejic.200600549
15735,CC(C)(C)[P]1(CC2=CC=CC3=[C-]2[Rh+]11([H][H]1)[P](C3)(C(C)(C)C)C(C)(C)C)C(C)(C)C,CCCCCC,,420.0,,https://doi.org/10.1021/ic300672g
15736,[Rh+3]12345([N-]6C(C7=[N]1C=CC=C7)=CC1=CC=CC=C61)([C@-]1([C]2(=[C]3([C]4(=[C]51C)C)C)C)C)[Cl-],ClCCl,,420.0,,https://doi.org/10.1002/ejic.200600730
15737,,ClCCl,,420.0,,https://doi.org/10.1016/j.inoche.2007.09.019
15738,[H][C@]1(C)CC(C)(C)[NH]2CC[NH]3[C@]([H])(C)CC(C)(C)[NH]4CC[NH]1[Rh+3]234([OH2])O[O-],,,420.0,,https://doi.org/10.1021/ic701686g
15739,[H][C@]1(C)CC(C)(C)[NH]2CC[NH]3[C@]([H])(C)CC(C)(C)[NH]4CC[NH]1[Rh+3]234([OH2])O[O-],[H]O[H],,420.0,,https://doi.org/10.1021/ic7015337
15740,FC(F)(F)C1=[O][Rh+]([O]=C([CH-]1)C(F)(F)F)(C#[O])C#[O],,,420.0,,https://doi.org/10.1109/pesc.2007.4342269
15741,C[OH][Rh+3]123([I-])[N-]4C5=NC6=[N]1C(=NC1=[C]7=CC=CC=[C]7=C(N=C7C8=C(C=CC=C8)C(N=C4C4=C5C=CC=C4)=[N]27)[N-]31)C1=C6C=CC=C1,CC#N,,420.0,,https://doi.org/10.1021/ic00138a010
15742,[OH2][Rh++]12([NH2]CC[NH2]1)([NH2]CC[NH2]2)N=[N]=[N],[H]O[H],,420.0,,https://doi.org/10.1039/j19660000286
15743,[OH2][Rh++]123(Cl)[NH2]CC[N@H]1CCC[N@@H]2CC[NH2]3,[H]O[H],,420.0,,https://doi.org/10.1021/ic50198a029
15744,[OH2][Rh++]123(Cl)[NH2]CC[N@H]1CCC[N@H]2CC[NH2]3,[H]O[H],,420.0,,https://doi.org/10.1021/ic50198a029
15745,CC1(C)CC2=C(C#N)C3=[N]4C(CC3)[C@]3(C)[N]5=C(CC3(C)C)C=C3[N]6=C(CC3(C)C)C=C1N2[Rh]456(Cl)Cl,,,420.0,,https://doi.org/10.1002/bbpc.19760800506
15746,Cl[Rh]1(Cl)(Cl)([O]=C(C2=[N]1C=CC=C2)C1=CC=CC=C1)[N]1=C(C=CC=C1)C(=O)C1=CC=CC=C1,,,420.0,,https://doi.org/10.1039/j19680002153
15747,N#CS[Rh](SC#N)(SC#N)([N]1=CC=CC=C1)([N]1=CC=CC=C1)[N]1=CC=CC=C1,,,420.0,,https://doi.org/10.1039/jr9650001951
15748,N#CS[Rh](SC#N)(SC#N)([N]1=CC=CC=C1)([N]1=CC=CC=C1)[N]1=CC=CC=C1,,,420.0,,https://doi.org/10.1039/jr9650001951
15749,C1CN(CCS1)C1=[S][Rh]234(S1)SC(=[S]2)N1CCSCC1.C1CN(CCS1)C(S3)=[S]4,,,420.0,,https://doi.org/10.1246/bcsj.48.1018
15750,C1([C@@](C)(CC(=O)OC)[C@H](CCC(=O)OC)C2=CC3=[N]4C(=C(C5=[N]6[C@]([C@@]7([N](=C([C@H]([C@]7(C)CC(=O)OC)CCC(=O)OC)C(O)=C)[Rh]46(Cl)(Cl)N12)C)([H])[C@@H]([C@@]5(C)CCC(=O)OC)CC(=O)OC)C)[C@H](C3(C)C)CCC(=O)OC)=O,,,420.0,,https://doi.org/10.1002/jlac.198019800523
15751,O[Rh]1(Cl)(Cl)([O]=C(C2=CC=CC=[N]12)C1=CC(=CC=C1)N(=O)=O)[N]1=CC=CC=C1C(=O)C1=CC(=CC=C1)N(=O)=O,,,420.0,,https://doi.org/10.1016/0022-5088(69)90035-6
15752,C(C(=O)N)[C@@]1([H])[C@@]2([C@@]3([N]4=C(C(=C5N6[Rh]447([OH2])N2C(=C(C2=[N]4C(=CC6[C@@]([H])(CCC(=O)N)[C@]5(CC(=O)N)C)C(C)(C)[C@]2([H])CCC(=O)N)C)[C@]1(C)CCC(=O)NC[C@@](OP(=O)([O])O[C@@]1([C@@]([H])(CO)O[C@]([C@]1([H])O)([H])N1C=[N]7C2=C1C=C(C)C(C)=C2)[H])([H])C)C)[C@]([H])([C@@]3(CC(=O)N)C)CCC(=O)N)C)[H],[H]O[H],,420.0,,https://doi.org/10.1016/s0021-9258(19)42189-3
15753,CN1CCN(CC1)C1=[S][Rh]234(S1)SC(=[S]2)N1CCN(C)CC1.CN1CCN(CC1)C(S3)=[S]4,,,420.0,,https://doi.org/10.1246/bcsj.48.1018
15754,C1=C2C(C)(C)[C@]([H])(CCC(=O)N)C3=[N]2[Rh]24([N]5=C([C@@]([H])(CCC(=O)N)[C@](C)(CC(=O)N)[C@]5(C)[C@]5([H])N2C([C@@](C)([C@@]5([H])CC(=O)N)CCC(=O)NC[C@H](C)O)=C3C)C(C)=C2N4C1[C@@]([H])(CCC(=O)N)[C@@]2(C)CC(=O)N)(C#N)O,,,614.0,,https://doi.org/10.1016/s0021-9258(19)43185-2
15755,C(=O)(C[C@@]1([C@]2([N](=C(C(C)=O)[C@H]1CCC(=O)OC)[Rh]13([N]4=C(C(=C5[C@H]([C@](C(=O)N15)(C)CC(=O)OC)CCC(=O)OC)Br)C(C)(C)[C@@H](C4=C(C1=[N]3[C@]2([H])[C@@H]([C@@]1(C)CCC(=O)OC)CC(=O)OC)C)CCC(=O)OC)(Cl)Cl)C)C)OC,,,614.0,,https://doi.org/10.1002/jlac.198019800523
15756,CN(C)C1=CC=CC=C1[As](C)(C)[Rh]1(Cl)(Cl)(N=[N]=[N])[N](C)(C)C2=CC=CC=C2[As]1(C)C,CC(C)O,,614.0,,https://doi.org/10.1007/978-1-349-07526-3_13
15757,C[Si](C)(CC[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Rh]123(Cl)[CH]4=[CH]1CC[CH]2=[CH]3CC4)O[Si](C)(C)CC[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Rh]123(Cl)[CH]4=[CH]1CC[CH]2=[CH]3CC4,c1ccccc1,,614.0,,https://doi.org/10.1016/s0022-328x(00)99746-8
15758,C[Si](C)(CC[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Rh]123(Cl)[CH]4=[CH]1CC[CH]2=[CH]3CC4)O[Si](C)(C)CC[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Rh]123(Cl)[CH]4=[CH]1CC[CH]2=[CH]3CC4,,,614.0,,https://doi.org/10.1016/s0022-328x(00)99347-1
15759,C1C[S]2[Co+3]3456[S]7CC[NH2][Rh]272([NH2]1)[NH2]CC[S]32.C1C[S]4[Rh]234([NH2]1)[NH2]CC[S]52.C(C[S]63)[NH2]4,[H]O[H],,614.0,,https://doi.org/10.1246/bcsj.66.2582
15760,C[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,ClCCl,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15761,C[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,CC(C)O,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15762,C[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,ClC(Cl)Cl,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15763,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15764,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,ClCCl,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15765,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,CCO,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15766,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,CC(C)O,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15767,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,c1ccccc1,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15768,CC[Rh]123OC4=C(C=CC=C4)C=[N]1CC[N]2=CC1=C(O3)C=CC=C1,ClC(Cl)Cl,,614.0,,https://doi.org/10.1016/s0898-8838(08)60244-5
15769,C1=CC=C(C=C1)N1C(C2=CC=CC=C2)=[N](C2=CC=CC=C2)[Rh]234N(C(C5=CC=CC=C5)=[N](C5=CC=CC=C5)[Rh]12(N(C(C1=CC=CC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C(N4C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,Cc1ccccc1,,614.0,,https://doi.org/10.1021/ic00030a018
15770,C1=CC=C(C=C1)N1C(C2=CC=CC=C2)=[N](C2=CC=CC=C2)[Rh]234N(C(C5=CC=CC=C5)=[N](C5=CC=CC=C5)[Rh]12(N(C(C1=CC=CC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C(N4C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,614.0,,https://doi.org/10.1021/ja00310a084
15771,[Rh+3]12345([C]6(=[C]1([C]2(=[C]3(C)[C@@-]46C)C)C)C)([N]1=C(C2=[N]5N=C3[N](=N2)[Rh+]2456([C]7(=[C]2([C]4(=[C]5(C)[C@-]67C)C)C)C)[N]2=CC=CC=C32)C=CC=C1)[Cl-],CC#N,,614.0,,https://doi.org/10.1016/s0022-328x(98)01027-4
15772,[Rh+3]12345([C]6(=[C]1([C]2(=[C]3(C)[C@@-]46C)C)C)C)([N]1=C(C2=[N]5N=C3[N](=N2)[Rh+]2456([C]7(=[C]2([C]4(=[C]5(C)[C@-]67C)C)C)C)[N]2=CC=CC=C32)C=CC=C1)[Cl-],CC#N,,614.0,,https://doi.org/10.1002/anie.199724931
15773,C1=CC=CC2=[N]1[Rh]1345([N]6=C2N=[N]2C(=N6)C6=CC=CC=[N]6[Rh]22678[C@@-]9([C]2(=[C]6([C]7(=[C]89C)C)C)C)C)[C@@-]2([C]1(=[C]3([C]4(=[C]52C)C)C)C)C,CC#N,,614.0,,https://doi.org/10.1016/s0022-328x(98)01027-4
15774,C1=CC=CC2=[N]1[Rh]1345([N]6=C2N=[N]2C(=N6)C6=CC=CC=[N]6[Rh]22678[C@@-]9([C]2(=[C]6([C]7(=[C]89C)C)C)C)C)[C@@-]2([C]1(=[C]3([C]4(=[C]52C)C)C)C)C,CC#N,,691.0,,https://doi.org/10.1002/anie.199724931
15775,,CC#N,,691.0,,https://doi.org/10.1016/s0022-328x(98)01027-4
15776,,CC#N,,691.0,,https://doi.org/10.1002/anie.199724931
15777,C1=CC=CC2=[N]1[Rh+]1345([N]6=C2N=[N]2C(=N6)C6=CC=CC=[N]6[Rh+]22678[C@@-]9([C]2(=[C]6([C]7(=[C]89C)C)C)C)C)[C@@-]2([C]1(=[C]3([C]4(=[C]52C)C)C)C)C,CC#N,,691.0,,https://doi.org/10.1016/s0022-328x(98)01027-4
15778,C1=CC=CC2=[N]1[Rh+]1345([N]6=C2N=[N]2C(=N6)C6=CC=CC=[N]6[Rh+]22678[C@@-]9([C]2(=[C]6([C]7(=[C]89C)C)C)C)C)[C@@-]2([C]1(=[C]3([C]4(=[C]52C)C)C)C)C,CC#N,,691.0,,https://doi.org/10.1002/anie.199724931
15779,CCCCCCCCCCOC1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C(=O)O[C-]1C(C)=[O][Rh+]([O]=C1C)(C#[O])C#[O],,,691.0,,https://doi.org/10.1021/ic9814017
15780,[H][C@@]1(COC2=[N]1[Rh++]([Cl-])([Cl-])[N]1=C(CC3=C(C)C=C(C)C(C2)=C3)OC[C@]1([H])C(C)(C)C)C(C)(C)C,,,691.0,,https://doi.org/10.1021/om0207562
15781,CC1=CC(C)=C2CC3=[N](C(C)(C)CO3)[Rh++]([Cl-])([Cl-])[N]3=C(CC1=C2)OCC3(C)C,,,691.0,,https://doi.org/10.1021/om0207562
15782,C\N=C1/S[Rh+3]2([Cl-])(=[C--]3N(CCCN13)C(=S)N2C)([P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,CC#N,,498.0,,https://doi.org/10.1021/ja00117a036
15783,C[N]1(C)CC[NH2][Rh+3]11([OH-])([OH-])[NH2]CC[N]1(C)C,[H]O[H],,498.0,,https://doi.org/10.1039/ic97976fp001
15784,C[N]1(C)CC[NH2][Rh+3]11([OH-])([OH-])[NH2]CC[N]1(C)C,,,498.0,,https://doi.org/10.1016/0020-1650(76)80011-6
15785,[N-]12C3=C(C4=[C-]5C(=C(C6=CC=C7C(=C8[N](=C(C(=C1C=C3)C1=CC=CC=C1)C=C8)[Rh+3]25([N]1=CC=CC=C1)([N]1=CC=CC=C1)[N-]67)C1=CC=CC=C1)C1=CC=CC=C1)N=C4)C1=CC=CC=C1,ClCCl,,498.0,,https://doi.org/10.1021/ic061093+
15786,C[C-]12[Rh+4]3456789[Rh+4]%10%11%12%13([CH2--]3)([CH2--]4)([C-]3(C)[C]%10(C)=[C]%11(C)[C]%12(C)=[C]%133C)[S-](=O)(=O)[S-]5(=O)=O.C[C]16=[C]7(C)[C]8(C)=[C]29C,,,498.0,,https://doi.org/10.1021/ja807150a
15787,[S-]([O-]=[S@@](=O)[Rh+4]1234567[C-]8([C]1(C)=[C]2(C)[C]3(C)=[C]48C)C)([Rh+4]51234([C]5(C)=[C]1(C)[C-]2([C]3(C)=[C]45C)C)([CH2--]6)[CH2--]7)(=O)=O,,,498.0,,https://doi.org/10.1021/ja807150a
15788,[Fe++]123456789[C@H-]%10[CH]1=[CH]2[CH]3=[CH]4%10.FC(F)(F)C1=[O][Rh+]([O]=C([CH-]1)[C]51=[CH]6[CH]7=[CH]8[C@@H-]91)(C#[O])[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClC(Cl)Cl,,498.0,,https://doi.org/10.1021/om800655j
15789,,CS(=O)C,,498.0,,https://doi.org/10.1016/j.inoche.2007.12.039
15790,C1=CC=C(C=C1)[N-]1C(C2=CC=NC=C2)=[N](C2=CC=CC=C2)[Rh++]234[N-](C(C5=CC=NC=C5)=[N](C5=CC=CC=C5)[Rh++]12([N-](C(C1=CC=NC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C([N-]4C1=CC=CC=C1)C1=CC=NC=C1)C1=CC=CC=C1)C1=CC=CC=C1,CC#N,,541.0,,https://doi.org/10.1021/ic4024585
15791,C1=CC=C(C=C1)[N-]1C(C2=CC=NC=C2)=[N](C2=CC=CC=C2)[Rh++]234[N-](C(C5=CC=NC=C5)=[N](C5=CC=CC=C5)[Rh++]12([N-](C(C1=CC=NC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C([N-]4C1=CC=CC=C1)C1=CC=NC=C1)C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,541.0,,https://doi.org/10.1021/ic4024585
15792,C1=CC=C(C=C1)[N-]1C(C2=CC=NC=C2)=[N](C2=CC=CC=C2)[Rh++]234[N-](C(C5=CC=NC=C5)=[N](C5=CC=CC=C5)[Rh++]12([N-](C(C1=CC=NC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C([N-]4C1=CC=CC=C1)C1=CC=NC=C1)C1=CC=CC=C1)C1=CC=CC=C1,ClC(Cl)Cl,,541.0,,https://doi.org/10.1039/b715205a
15793,C1=CC=C(C=C1)[N-]1C(C2=CC=NC=C2)=[N](C2=CC=CC=C2)[Rh++]234[N-](C(C5=CC=NC=C5)=[N](C5=CC=CC=C5)[Rh++]12([N-](C(C1=CC=NC=C1)=[N]3C1=CC=CC=C1)C1=CC=CC=C1)[N](=C([N-]4C1=CC=CC=C1)C1=CC=NC=C1)C1=CC=CC=C1)C1=CC=CC=C1,CC#N,,440.0,,https://doi.org/10.1039/b715205a
15794,CC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(C)C=C1,ClCCl,,440.0,,https://doi.org/10.1007/978-3-319-55065-7_2100
15795,O=CC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(C=O)C=C1,ClCCl,,422.0,,https://doi.org/10.1007/978-3-319-55065-7_2100
15796,O=CC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(C=O)C=C1,ClCCl,,425.1,,https://doi.org/10.1007/978-3-319-55065-7_2100
15797,O=CC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(C=O)C=C1,,,422.0,,https://doi.org/10.1142/9789812834300_0491
15798,O=CC1=CC=C[C-](=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC(C=O)=CC=C1,ClCCl,,425.0,,https://doi.org/10.1007/978-3-319-55065-7_2100
15799,O=CC1=CC=C[C-](=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC(C=O)=CC=C1,ClCCl,,425.1,,https://doi.org/10.1007/978-3-319-55065-7_2100
15800,COC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(OC)C=C1,ClCCl,,452.0,,https://doi.org/10.1007/978-3-319-55065-7_2100
15801,COC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(OC)C=C1,ClCCl,,449.9,,https://doi.org/10.1007/978-3-319-55065-7_2100
15802,COC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(OC)C=C1,,,452.0,,https://doi.org/10.1142/9789812834300_0491
15803,BrC1=CC=[C-](C=C1)[Rh+3]123\[O]=C4\CCCCC[N-]4[Rh+3]([O]=C4CCCCC[N-]14)(\[O]=C1\CCCCC[N-]21)([N-]1CCCCC\C1=[O]\3)[C-]1=CC=C(Br)C=C1,ClCCl,,432.0,,https://doi.org/10.1007/978-3-319-55065-7_2100
